id,normalized_text,year,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization
5f8557d8-3483-4279-8db7-c28034b7a7d4,"Motie van het lid Teunissen c.s. over het inzichtelijk maken van de biodiversiteitseffecten van het nieuwe klimaatpakket gehoord de beraadslaging, constaterende dat het IPBES waarschuwt dat de ongekend snelle achteruitgang van soorten een minstens even grote bedreiging voor de mensheid vormt als de opwarming van de aarde; overwegende dat natuurlijke CO2-opslagen zoals bossen en oceanen nodig zijn om de gevolgen van de klimaatcrisis te minimaliseren, maar dat de capaciteit van deze opslagen hard achteruitgaat; overwegende dat een gezonde natuur een randvoorwaarde is voor effectief klimaatbeleid en dat het beschermen en herstellen van de natuur de belangrijkste en goedkoopste optie is voor het bereiken van negatieve emissies; overwegende dat klimaatmaatregelen een negatief effect op de biodiversiteit kunnen hebben; constaterende dat de Minister voor Natuur en Stikstof al inzichtelijk zou laten maken wat de stikstofeffecten van het nieuwe klimaatpakket zijn; verzoekt de regering ook de biodiversiteitseffecten van het nieuwe klimaatpakket inzichtelijk te maken,",2023,2,1,4,1,4,3,1
bc57cae5-2a88-4668-a586-b96d6d96c985,"Motie van het lid Kröger over inzichtelijk maken bij welke mate van schaarste het Bescherm- en Herstelplan Gas in werking kan treden om schaars gas te alloceren gehoord de beraadslaging, overwegende dat de extreem hoge gasprijzen tijden de energiecrisis hebben geleid tot vraaguitval met een grote maatschappelijke impact; overwegende dat het Bescherm- en Herstelplan Gas ingezet kan worden als de markt niet langer tekorten kan opvangen; overwegende dat door het BH-G in werking te laten treden de verdeling van schaarste kan plaatsvinden op basis van maatschappelijk belang; verzoekt de regering inzichtelijk te maken bij welke mate van schaarste, en dus bij welk prijsniveau, het Bescherm- en Herstelplan Gas in werking kan treden om schaars gas te alloceren,",2023,4,2,1,3,1,2,1
06633987-03a0-4f7e-89d9-464d836b1558,"Motie van de leden Thijssen en Kröger over inzichtelijk maken in hoeverre de financiële steun uit het Klimaatfonds aan de industrie doelmatig en noodzakelijk is gehoord de beraadslaging, overwegende dat het Rijk financiële steun biedt aan de zware industrie bij de maatwerkafspraken; overwegende dat dit op gespannen voet staat met het principe dat de vervuiler betaalt; overwegende dat de maatwerkafspraken buiten het zicht van de Kamer om worden gemaakt; verzoekt de regering om inzichtelijk te maken in hoeverre de financiële steun uit het Klimaatfonds aan de industrie doelmatig en noodzakelijk is,",2023,4,3,1,1,1,1,1
a581ef03-3caf-4aa1-9e17-c0dddcdbbd5c,"Motie van het lid Tjeerd de Groot over onafhankelijke registratie, het verplicht beschikbaar stellen van gegevens en benchmarking bij gewasbeschermingsmiddelengebruik gehoord de beraadslaging, overwegende dat het registreren en delen van data over het gebruik van gewasbeschermingsmiddelen essentieel is voor benchmarking; overwegende dat de registratie van het gewasbeschermingsmiddelengebruik een zodanige vorm heeft dat het met vrijwillige benchmarking een onvoldoende basis is voor het monitoren van schadelijke milieueffecten; overwegende dat er vanuit de sector belang is bij onafhankelijkheid en integriteit bij het registreren en delen van data; overwegende dat de motie-De Groot/Boswijk (35 925-XIV, 135) de regering verzoekt samen met de sector tot onafhankelijke registratie te komen waaruit een benchmark ontwikkeld kan worden voor individuele telers en adviseurs; constaterende dat het ministerie nog onvoldoende expliciet is over het wel of niet verplichtende karakter van de te ontwikkelen benchmarksystematiek en dat daarmee het risico ontstaat van een ongelijk speelveld in Nederland; verzoekt de regering om zich in te zetten voor onafhankelijke registratie, het verplicht beschikbaar stellen van gegevens en benchmarking bij gewasbeschermingsmiddelengebruik, middels het instellen van een onafhankelijke autoriteit,",2023,2,1,3,1,3,1,1
dfc3e58c-8bd6-445e-b81b-85f0cf13e87d,"Motie van het lid Dassen c.s. over een wettelijke verankering van energiebesparingsdoelen per sector gehoord de beraadslaging, overwegende dat er nog veel winst te behalen is op het gebied van energiebesparing; verzoekt de regering te zorgen voor wettelijke verankering van energiebesparingsdoelen per sector,",2023,1,1,1,1,1,1,1
fc15392f-c314-42ee-bfcb-a95250944231,"Motie van het lid Christine Teunissen over zich alsnog aansluiten bij de alliantie van internationale exportkredietverzekeraars gehoord de beraadslaging, constaterende dat Nederland zich tijdens de klimaattop niet heeft aangesloten bij de alliantie van internationale exportkredietverzekeraars die zich committeren om alle verzekerde projecten in lijn te brengen met klimaatneutraliteit in 2050; overwegende dat met Nederlands belastinggeld nog altijd voor miljarden aan projecten wordt verzekerd in het buitenland zoals een vliegveld in Manila, een petrochemische installatie in Oman en een slachterij in Mexico; overwegende dat het niet wenselijk is dat er strengere regels gelden voor boeren en bedrijven in Nederland dan voor bedrijven die worden gesubsidieerd in het buitenland; verzoekt de regering zich alsnog aan te sluiten bij deze alliantie en projecten die in het buitenland verzekerd worden te toetsen aan dezelfde criteria als die in Nederland gelden,",2023,2,4,1,1,1,2,3
ef19dfdd-6050-4f91-b36a-88de4e54b1c7,"Motie van het lid Van Campen c.s. over de handreiking voor een passende beoordeling voor het eind van het jaar aan de Kamer doen toekomen gehoord de beraadslaging, constaterende dat vanuit wetenschappelijke studies twijfel is ontstaan over de effectiviteit van de Rav-systematiek voor de borging van emissiearme stalsystemen; constaterende dat vergunningverlening voor emissiearme stalsystemen alleen nog maar mogelijk is op grond van een «passende beoordeling» en dat het Rijk al in november 2022 heeft aangekondigd hiervoor een kader op te stellen dat medio 2023 al gereed had moeten zijn; van mening dat vertraging in reductie van stikstofemissie zowel voor natuurherstel als vergunningverlening volstrekt onwenselijk is; verzoekt de regering de toegezegde handreiking voor een «passende beoordeling» nog voor het einde van het jaar aan de Kamer te doen toekomen zodat er een alternatief is voor vergunningverlening op basis van de Rav-factoren,",2023,2,1,3,1,3,3,1
89e1df78-5780-4b17-9a21-a6f7b0643876,"Motie van de leden Wassenberg en Van Esch over het intrekken en niet langer toestaan van pfas-vergunningen gehoord de beraadslaging, overwegende dat bedrijven zoals Chemours, Sabic, ATM, en KoreNet vergund (grote) hoeveelheden pfas mogen lozen; overwegende dat de regering streeft naar het voorkomen van de verspreiding van pfas; verzoekt de regering het mogelijk te maken dat vergunningen voor het lozen van pfas kunnen worden ingetrokken, en nieuwe lozingsvergunningen niet langer toe te staan,",2023,1,1,1,1,2,1,1
0e5e7556-f2f9-44df-abbc-6ef4830c495c,"Motie van het lid Omtzigt over een energiestrategie om in Nederland gewonnen gas beschikbaar te stellen aan de Nederlandse consument gehoord de beraadslaging, van mening dat Nederland een coherente en langjarige energiestrategie nodig heeft, waarbij leveringszekerheid en betaalbaarheid belangrijke uitgangspunten zijn; verzoekt de regering binnen een halfjaar een energiestrategie te presenteren waarbij ervoor gezorgd wordt dat in Nederland gewonnen gas, bijvoorbeeld op de Noordzee, beschikbaar is voor de Nederlandse consument en tevens duidelijk gemaakt wordt wat de verhouding is tussen Nederland als doorvoerland van gas en het van het gas afhalen van Nederlandse huishoudens,",2023,4,1,1,3,1,1,2
1dbf62b8-44ca-4074-a0cc-cf93fb00cdbd,"Motie van de leden Van Esch en Bromet over een deadline stellen voor het KRW-proof maken van provinciale gebiedsprogramma’s gehoord de beraadslaging, constaterende dat provincies op 1 juli jongstleden gebiedsprogramma’s hebben ingeleverd bij het Rijk ten behoeve van het Nationaal Programma Landelijk Gebied, waarin zij vast dienden te leggen hoe zij in hun gebieden de doelen van de Kaderrichtlijn Water zullen halen, maar dat nog onduidelijk is wanneer de programma’s daadwerkelijk KRW-proof moeten zijn; verzoekt de regering een deadline te stellen waarna, indien de provinciale gebiedsprogramma’s nog niet volledig KRW-proof zijn, de Minister van IenW de regie overneemt om maatregelen te implementeren,",2023,1,1,2,1,2,3,2
dfe4dd12-5a02-445f-b61b-2738ad771594,"Motie van de leden Teunissen en Van Raan over alle fossiele subsidies per direct afschaffen gehoord de beraadslaging, constaterende dat uit het nieuwe onderzoek van Alman Metten van 23 maart 2023 blijkt dat de omvang van alle fossiele subsidies nog groter is dan gedacht en dat ze tussen 2019 en 2021 jaarlijks ten minste € 30 miljard bedroegen; overwegende dat het onrechtvaardig is dat de fossiele industrie hiervan profiteert, op kosten van de burger; overwegende dat deze fossiele subsidies de klimaatinspanningen van het kabinet ondermijnen; verzoekt de regering alle fossiele subsidies per direct af te schaffen,",2023,4,3,3,1,1,2,2
520952ee-ce21-455f-98ec-a318a1901a2a,"Motie van het lid Krul c.s. over wachttijden voor de behandeling van aanvragen van groene middelen aanzienlijk verkorten gehoord de beraadslaging, overwegende dat de Minister de industrie aanspoort tot het aandragen van meer groene middelen voor toelating; overwegende dat uit het jaarverslag van 2022 van het Ctgb blijkt dat van de 29 nieuwe werkzame stoffen die het Ctgb voor Europa beoordeelt, ongeveer 70% groen is; overwegende dat uit een Europese survey bij de industrie over nieuwe stoffen en middelen blijkt dat er nog 129 groene stoffen/middelen in de pijplijn zitten; overwegende dat de toelating van groene middelen nu zeer lang duurt, ondanks het instellen van het Green Team / Groene Loket, onder andere door capaciteitsgebrek bij het Ctgb; verzoekt de regering de doorlooptijden van het toelatingsproces inzichtelijk te maken en de wachttijden voor het in behandeling nemen van aanvragen van groene middelen aanzienlijk te verkorten middels het vergroten van de beoordelingscapaciteit,",2023,1,1,3,1,2,2,1
78f2bf68-6570-4436-bd9a-5039d2b565d5,"Motie van het lid Van der Plas over prioriteit geven aan het slimmer maken van het net gehoord de beraadslaging, constaterende dat er files zijn ontstaan op het elektriciteitsnet, de zogenoemde netcongestie; constaterende dat deze filevorming ontstaat omdat het energienet niet optimaal wordt gebruikt; constaterende dat netbeheerders vaak op basis van de maximale in- en output van het net bepalen wat ze aansluiten; constaterende dat dit een optelsom is van het maximale aangevraagde gebruik, zonder dat die energie allemaal daadwerkelijk wordt gebruikt; constaterende dat daadwerkelijke metingen op het net pas echt goed inzicht geven in wat er werkelijk aan energie wordt gebruikt; overwegende dat bakkers en andere bedrijven door daadwerkelijke metingen en inzicht op het net wel gebruik kunnen maken van het net voor elektrificatie van hun bedrijven; verzoekt het kabinet prioriteit te geven aan het slimmer maken van het net door netbeheerders te verplichten metingen uit te laten voeren, knelpunten in wet- en regelgeving hiervoor weg te nemen en de Autoriteit Consument & Markt dit jaar nog een rapport op te laten leveren over de ontwikkeling van slimme elektriciteitsnetten en welke investeringen daarvoor nodig zijn om dit landelijk uit te rollen,",2023,3,1,2,1,1,1,1
10f91cc3-85b2-4c2c-a3da-ab9549a5ec2b,"Motie van het lid Erkens c.s. over na het afbouwen van de salderingsregeling direct stoppen met het in rekening brengen van terugleverkosten en andere heffingen voor zonnepanelen gehoord de beraadslaging, overwegende dat het nieuwe kabinet voornemens is om de salderingsregeling per 2027 af te bouwen; overwegende dat het na het afbouwen van de salderingsregeling niet wenselijk is om terugleverkosten voor zonnepanelen in rekening te brengen; verzoekt de regering om zodra de salderingsregeling is afgebouwd ervoor te zorgen dat er dan ook per direct wordt gestopt met het in rekening brengen van de terugleverkosten en andere heffingen voor zonnepanelen,",2024,4,1,1,1,1,2,1
dafb35a3-28d9-4e38-b291-5fabbc699fb3,"Motie van het lid Pierik over de sector zekerheid bieden door toe te zeggen dat de referentieperiode van een eventuele diertelling vóór 1 januari 2024 ligt gehoord de beraadslaging, constaterende dat er door de afbouw van de mestderogatie een tekort aan mestplaatsingsruimte is ontstaan; overwegende dat een generieke korting op dierfosfaatrechten onwenselijk is en de angst daarvoor gedurende de tijd begrijpelijk groter wordt; overwegende dat het mestplafond eerder bereikt wordt doordat boeren hun stal voor de zekerheid en uit wantrouwen voor mogelijk nog meer komend beleid zo vol mogelijk houden; verzoekt de regering om de sector een zekerheid te bieden door toe te zeggen, mocht er een telling komen bedoeld voor de vaststelling van een eventuele generieke dier- of fosfaatrechtenkorting, dat de referentieperiode van de diertelling zal liggen vóór 1 januari 2024, zodat er voor boeren die er vrijwillig voor kiezen hun koppel nu al te laten inkrimpen geen nadelige consequenties zijn voor hun productierechten,",2024,2,1,1,1,1,1,3
a54b6882-9316-4ba6-b1de-2cb66e54656c,"Motie van het lid Grinwis c.s. over naar Australisch voorbeeld komen tot een pfas-platform met actuele en toegankelijke informatie voor bewoners, bedrijven, beleidsmakers en andere actoren gehoord de beraadslaging, constaterende dat veel inwoners van gebieden met pfas-verontreiniging niet weten welke stappen door welke overheden en instanties worden gezet op het gebied van het stoppen van pfas-uitstoot, het opruimen van de vervuiling en het beperken van risico’s van de vervuiling; overwegende dat de Australische overheid een pfas-taskforce heeft ingesteld om informatie over pfas te bundelen en te verbeteren, samenwerking en consistentie tussen verschillende instanties te bevorderen, en inzicht aan bewoners te bieden in de stappen die gezet worden in de aanpak van pfas-vervuiling (www.pfas.gov.au); verzoekt de regering naar Australisch voorbeeld te komen tot een pfas-platform met actuele en toegankelijke informatie voor bewoners, bedrijven, beleidsmakers en andere actoren,",2024,1,1,2,1,2,1,1
5370ae8c-ec85-4b21-b232-480894935909,"Motie van het lid Teunissen c.s. over zo snel mogelijk zorgen voor onafhankelijk, continu en fijnmazig meten van gevaarlijke stoffen bij Tata Steel gehoord de beraadslaging, constaterende dat handhavers nu afhankelijk zijn van de metingen en data van Tata Steel, maar dat meermaals is gebleken dat de data van Tata Steel incompleet of incorrect is; overwegende dat het voor het goed en tijdig handhaven en om de gezondheid van omwonenden te beschermen, belangrijk is dat de overheid zelf beschikt over actuele meetgegevens; verzoekt de regering om zo snel mogelijk te zorgen voor onafhankelijk, continu en fijnmazig meten van gevaarlijke stoffen bij Tata Steel, inclusief het voor handhaving benodigde cameratoezicht en deze data zo veel mogelijk openbaar beschikbaar te maken,",2024,1,1,2,1,3,2,1
8abb0b0f-a411-4382-8963-4ba0770e8522,"Motie van het lid Kröger over energiecoöperaties, energiehubs en andere vormen van decentrale opwek een prominentere plek geven in het Nationaal Plan Energiesysteem gehoord de beraadslaging, overwegende dat lokale opwek, opslag en deling van energie ertoe leiden dat het energiesysteem democratischer, rechtvaardiger en toekomstbestendiger wordt; constaterende dat in het huidige Nationaal Plan Energiesysteem het decentraal energiesysteem weliswaar een plek krijgt, maar nog niet als prioriteit omarmd wordt; verzoekt de regering energiecoöperaties, energiehubs en andere vormen van decentrale opwek een prominentere plek te geven in het Nationaal Plan Energiesysteem (NPE) volgens het adagium «decentraal waar het kan, centraal waar het moet»,",2024,1,3,1,1,1,1,1
d0eb9757-07b1-4f7b-96d2-bbbc0183f286,"Motie van het lid Gabriëls over de oplossingsrichtingen uit het adviesrapport ""Ruimtelijke ordening in een veranderend klimaat"" meenemen in de Nota Ruimte gehoord de beraadslaging, constaterende dat de Raad voor de leefomgeving al in juni 2024 een adviesrapport heeft uitgebracht over ruimtelijke ordening in een veranderend klimaat; constaterende dat een kabinetsreactie op dit advies nog ontbreekt; overwegende dat klimaatbestendige ruimtelijke ordening kansen biedt, overwegende dat de uitwerking van de Ruimte nu al plaatsvindt; verzoekt de regering om de oplossingsrichtingen uit het adviesrapport van de Raad voor de leefomgeving «Ruimtelijke ordening in een veranderend klimaat» mee te nemen bij het uitwerken van de Ruimte,",2024,1,1,3,1,2,1,1
45656884-ef06-420f-b8d3-1c4922700003,"Motie van de leden Grinwis en Veltman over uitwerken hoe voorkomen kan worden dat elektrisch rijden vanaf 2026 benadeeld wordt ten opzichte van fossiel rijden gehoord de beraadslaging, overwegende dat de voordelen voor elektrische voertuigen in de motorrijtuigenbelasting in 2025 aflopen, waardoor de belastingdruk van een elektrisch aangedreven voertuig ten opzichte van een vergelijkbaar model met een verbrandingsmotor fors zal toenemen; verzoekt de regering uit te werken hoe voorkomen kan worden dat elektrisch rijden vanaf 2026 benadeeld wordt ten opzichte van fossiel rijden, daarbij onder andere de optie van een absolute gewichtscorrectie van 400 kilogram mee te nemen en de Kamer daarover, inclusief financiële consequenties en mogelijke dekkingsbronnen, voorafgaand aan Prinsjesdag te informeren,",2024,5,1,1,1,1,2,1
6c9858b7-7e73-471b-98d3-de924f9aa950,"Motie van de leden Thijssen en Kröger over concrete voorstellen die bijdragen tot afbouwen van fossiele regelingen betrekken bij het Voorjaarspakket gehoord de beraadslaging, constaterende dat het kabinet inzet op de afbouw van fossiele regelingen; constaterende dat er bij de voorjaarsbesluitvorming een additioneel pakket aan klimaatmaatregelen vastgesteld moet worden om de doelen uit de Klimaatwet weer binnen bereik te brengen; overwegende dat uit diverse analyses, waaronder van PBL, blijkt dat een beprijzingstekort de transitie naar klimaatneutraal belemmert; verzoekt de regering te komen met concrete voorstellen die bijdragen tot afbouwen van fossiele regelingen te betrekken bij het voorjaarspakket,",2024,4,1,3,1,1,2,1
2e0e0b34-65f8-4b60-a146-3ece45c3f682,"Motie van het lid Vedder c.s. over vanuit de beschikbare middelen voor de agrarische sector minimaal 20 miljoen per jaar beschikbaar stellen voor de uitvoering van het Uitvoeringsprogramma Toekomstvisie Gewasbescherming 2030 gehoord de beraadslaging, overwegende dat weerbare teelten en rassen, innovaties op het terrein van gewasbescherming en projecten die verantwoord gebruik bevorderen bijdragen aan de verduurzaming van gewasbescherming en het terugdringen van normoverschrijdingen in het oppervlaktewater; constaterende dat het Uitvoeringsprogramma Toekomstvisie Gewasbescherming 2030 hierop inzet en dat sectorpartijen, overheid en maatschappelijke organisaties hebben uitgesproken om dit programma te continueren; constaterende dat in het regeerprogramma is opgenomen dat het uitvoeringsprogramma wordt voortgezet, maar er in de begroting nog geen specifiek budget voor is vrijgemaakt; verzoekt de regering vanuit de beschikbare middelen voor de agrarische sector uit het hoofdlijnenakkoord minimaal 20 miljoen euro per jaar beschikbaar te maken voor de uitvoering van het Uitvoeringsprogramma Toekomstvisie Gewasbescherming 2030, en, waar mogelijk, een deel van deze middelen naar voren te halen voor 2025; verzoekt de regering deze financiële middelen in ieder geval in te zetten voor de continuering van de subsidieregeling voor geïntegreerde gewasbescherming, stimulering van biologische en laagrisicomiddelen, innovaties en projecten die bijdragen aan een verantwoord gebruik en vermindering van de milieu-impact,",2024,4,1,2,1,3,1,1
93beb4c9-f46b-4f03-b111-ad7b0f147705,"Motie van het lid Van Houwelingen over de energietransitie inzake vervoer temporiseren of stopzetten totdat verzekerd is dat het elektriciteitsnet deze probleemloos kan faciliteren gehoord de beraadslaging, constaterende dat de overheid de elektrificatie van vervoermiddelen in Nederland poogt te versnellen; constaterende dat onze netcapaciteit op dit moment onvoldoende is om deze elektrificatie te kunnen realiseren; overwegende dat netbeheerders zelfs waarschuwen voor stroomuitval in 2030; overwegende dat niet gegarandeerd is dat de uitbreiding van de netcapaciteit de elektrificatie van vervoer in Nederland kan bijhouden; verzoekt de regering de energietransitie met betrekking tot vervoer te temporiseren of stop te zetten, ten minste totdat verzekerd is dat het elektriciteitsnet deze transitie probleemloos kan faciliteren,",2024,1,1,2,2,1,3,1
c0696446-7479-4972-b022-923bf488e97b,"Motie van het lid Tjeerd de Groot over er bij de nieuwe Europese Commissie op aandringen dat de toelating van kweekvlees wordt opgenomen in het werkprogramma gehoord de beraadslaging, overwegende dat kweekvlees een diervriendelijke en duurzame aanvulling kan zijn op ons voedingspatroon en het de keuzevrijheid van de consumenten vergroot; overwegende dat het verouderde Europese toelatingssysteem een grote drempel vormt om deze Nederlandse innovatie in de supermarkt te krijgen; overwegende dat Nederlandse bedrijven hierdoor dreigen te vertrekken naar andere landen als Singapore en de Verenigde Staten, waar kweekvlees wel in de schappen mag liggen; verzoekt de regering om een kopgroep te vormen met andere vooruitstrevende lidstaten om er bij de nieuwe Europese op aan te dringen de toelating van kweekvlees op te nemen in hun eerstvolgende werkprogramma,",2024,3,2,1,1,2,2,1
54d216af-7680-428b-9670-5968d33061a4,"Motie van de leden Vedder en Podt over reeds in 2025 financiële middelen beschikbaar maken voor benchmarking op het gebied van gewasbeschermingsmiddelen gehoord de beraadslaging, constaterende dat door sectorpartijen wordt gewerkt aan een systeem van benchmarking waarmee telers samen kunnen werken aan het verder terugbrengen van het gebruik van gewasbeschermingsmiddelen en de milieu-impact van de toepassing daarvan; constaterende dat de Minister hierover in gesprek is met de sector, maar het hoofdlijnenakkoord pas vanaf 2026 voorziet in financiering; overwegende dat het, ook gezien de deadline van de Kaderrichtlijn Water, van belang is om zo snel mogelijk de hiervoor beschikbare middelen in te zetten en niet te wachten tot 2026; verzoekt de regering ervoor te zorgen dat er reeds in 2025 financiële middelen beschikbaar komen voor benchmarking op het gebied van gewasbeschermingsmiddelen, bijvoorbeeld door voor dit doeleinde de uitgave van een klein deel van de middelen voor de agrarische sector uit het hoofdlijnenakkoord naar voren te halen,",2024,2,1,1,1,3,3,1
c1be8b5e-0ead-4346-8604-22e2f2273168,"Motie van het lid Kostic c.s. over de aanbevelingen van de omgevingsdiensten inzake de veiligheid van stoffen zo snel mogelijk in praktijk brengen gehoord de beraadslaging, constaterende dat omgevingsdiensten oproepen om de beste beschikbare technieken ook voor oude installaties te laten gelden en om ervoor te zorgen dat bedrijven moeten bewijzen dat stoffen veilig zijn alvorens ze op de markt worden gebracht, in plaats van dat de omgevingsdienst moet bewijzen dat stoffen onveilig zijn; constaterende dat de Europese Richtlijn industriële emissies hier de ruimte voor biedt; verzoekt de regering om de aanbevelingen van de omgevingsdiensten zo snel mogelijk in praktijk te brengen,",2024,2,1,1,1,3,2,1
0a6a688e-2676-4ae0-a7ba-53f9130a0b43,"Motie van het lid Teunissen over zich in Europees verband inzetten om biomassaverbranding niet langer aan te merken als duurzame energiebron gehoord de beraadslaging, constaterende dat onderzoek van het Environmental Investigation Agency in 2022 vaststelde dat vrachtwagens met boomstammen, gekapt in Natura 2000-gebieden en andere natuurreservaten, hun oogst rechtstreeks afleveren bij fabrikanten van houtpellets in vier Europese landen; overwegende dat Nederland de grootste importeur is van biomassa in de EU en dat niet gegarandeerd kan worden dat alle houtige biomassa die wordt geïmporteerd op een duurzame manier wordt geproduceerd; constaterende dat het RIVM al in 2018 waarschuwde voor gezondheidsschade door energieproductie op basis van houtige biomassa; overwegende dat uit de klimaatraadpleging blijkt dat het overgrote deel van de Nederlandse burgers tegen het importeren van biomassa uit het buitenland is; verzoekt de regering zich in Europees verband in te zetten om biomassaverbranding niet langer aan te merken als duurzame energiebron,",2024,1,2,4,1,4,1,1
e07842d4-df85-4c22-8740-e3205366979c,"Motie van het lid Beckerman over het verlengen van de zichttermijn van investeringsplannen naar 25 jaar gehoord de beraadslaging, constaterende dat de zichttermijn voor investeringsplannen tien jaar is; van mening dat dit te kortzichtig is en kan leiden tot een situatie waarin het net verzwaard wordt in voorbereiding op het energiesysteem van 2035 en daarna opnieuw verzwaard moet worden in voorbereiding op het energiesysteem van 2050; van mening dat dit een verspilling van tijd en energie zou zijn; verzoekt de regering de zichttermijn van investeringsplannen te verlengen naar 25 jaar,",2024,3,1,2,1,1,1,1
cad63d20-907e-4d44-b647-a7bdb652d237,"Motie van het lid Kostic over uitspreken pal te staan voor een democratische rechtsstaat en gewelddadige acties van de agrarische sector te veroordelen gehoord de beraadslaging, overwegende dat sommige boeren gewelddadige acties voeren met het doel om beleidsverandering af te dwingen, recent nog in Brussel waarbij brand werd gesticht, blokkades werden vernietigd, mest werd gedumpt en agenten en brandweerlieden werden bekogeld met eieren en vuurwerk; spreekt uit pal te staan voor een democratische rechtsstaat en dit soort gewelddadige acties van de agrarische sector te veroordelen,",2024,1,4,1,1,1,1,3
687cac84-e128-42e3-aac0-ad2b715f765f,"Motie van het lid Nijhof-Leeuw c.s. over onderzoeken wat de bron is van de 93% glyfosaat in de Nederlandse riool- en waterzuivering gehoord de beraadslaging, constaterende dat het gebruik van het gewasbeschermingsmiddel glyfosaat onder druk staat door mogelijke schade voor de volksgezondheid; overwegende dat cijfers van het CBS aantonen dat 93% van het glyfosaat afkomstig is uit de riool- en waterzuivering en 7% uit de landbouwsector; overwegende dat het onderzoek laat zien dat afbraakproducten van glyfosaat mogelijk ook via wasmiddelen et cetera in het water komen; overwegende dat het belangrijk is bij gezondheidsrisico’s de oorzaak en bron te achterhalen en erop te anticiperen; verzoekt de regering te onderzoeken wat de bron is van de 93% glyfosaat in de Nederlandse riool- en waterzuivering,",2024,1,1,4,1,3,1,1
80798303-259b-443a-b9e7-ae67c19f82db,"Motie van het lid Kostic over geen nieuwe pfas-lozingsvergunningen toestaan voor op oppervlaktewater en riool door bedrijven die pfas-houdende producten verwerken tot een niet-essentieel commericeel product gehoord de beraadslaging, constaterende dat pfas-stoffen zeer persistent zijn in het milieu en schadelijk kunnen zijn voor mens en dier; overwegende dat het lozen van pfas-stoffen op oppervlaktewater en riool een directe bedreiging vormt voor de waterkwaliteit en biodiversiteit; verzoekt de regering geen nieuwe lozingsvergunningen toe te staan voor het lozen van pfas-stoffen met hoge persistentie in oppervlaktewater en riool door bedrijven die pfas-houdende producten verwerken tot een niet-essentieel commercieel product,",2024,1,1,2,1,4,2,1
c9530055-04dc-4822-8c82-43dd2fc29d29,"Motie van de leden Bromet en Beckerman over benodigde aanvullende stikstofruimte voor activiteiten van Schiphol niet vullen met stikstofrechten van boeren maar door minder of schonere vluchten gehoord de beraadslaging, constaterende dat uit jurisprudentie blijkt dat het additionaliteitsvereiste ook bij extern salderen tussen private partijen geldt; overwegende dat Schiphol nu alsnog een additionaliteitstoets uitvoert in voorbereiding op het hoger beroep van het handhavingsverzoek; overwegende dat er meerdere moties liggen die oproepen een einde te maken aan de stikstofjacht op boeren door luchthavens; overwegende dat het Rijk grootaandeelhouder is van Schiphol; verzoekt de regering als grootaandeelhouder te voorkomen dat als uit de additionaliteitstoets blijkt dat aanvullende stikstofruimte nodig is voor al zijn activiteiten deze niet met stikstofrechten van boeren mag worden gevuld maar dat het gat wordt gedicht door minder of schonere vluchten,",2024,2,3,2,1,1,1,4
37ef4e46-3ef2-4866-b9ce-ce31b79896c4,"Motie van het lid Gabriëls over erfgoed, historie en beleving in het landschap nadrukkelijker een plek geven in de verdere uitwerking van de Nota Ruimte gehoord de beraadslaging, constaterende dat er ingrijpende keuzes nodig zijn in de ruimtelijke ordening van Nederland om aan alle ruimteclaims te kunnen voldoen; constaterende dat veel mensen zich betrokken voelen bij hun (regionale) landschap; overwegende dat het belangrijk is om dit gevoel, de verhalen en de historie van het landschap te behouden; verzoekt de regering om erfgoed, historie en beleving in het landschap nadrukkelijker een plek te geven in de verdere uitwerking van de Ruimte,",2024,1,2,1,1,1,1,1
51ca4419-3a6f-41e0-b899-198e927baac0,"Motie van het lid Van der Plas over het behoud van het aanbod van dierlijke eiwitten in ziekenhuizen gehoord de beraadslaging, constaterende dat ook in Nederland steeds meer ziekenhuizen overgaan, of overwegen over te gaan, tot het aanbieden van plantaardige voeding en het aanbieden van dierlijke eiwitten willen verminderen dan wel op termijn willen staken; overwegende dat, zeker voor zieke of oudere mensen, dierlijke eiwitten van belang zijn voor herstel, welzijn en het tegengaan van ondervoeding en mensen recht hebben op een vrije keuze; overwegende dat dierlijke eiwitten passen in een gebalanceerd eetpatroon; verzoekt de regering erop toe te zien dat in ziekenhuizen dierlijke eiwitten niet van het menu verdwijnen, dat dit aanbod zichtbaar aanwezig blijft op de menu’s en dat mensen er niet apart naar hoeven te vragen,",2024,1,3,2,1,3,1,4
